gender,age_group,institute_name,residential_area,percentage_10th,percentage_12th,cgpa,backlog,attended_nursery,reason_college,engineering_branch,reason_course,mother_education_status,mother_job_status,father_education_status,father_job_status,guardian,family_size,parental_relationship_status,family_relationship_quality,family_income,internet_access_home,transport_mode,travel_time,daily_study_time,extracurricular_courses,attended_workshops,community_service,communication_skills,leadership_skills,teamwork_skills,internships_completed,projects_completed,peer_group_quality,time_management,health_status,stress_frequency,stress_coping_mechanisms,hobbies_interests,friends_outing_frequency,romantic_relationship,family_motivation,paid_classes,placement_status,higher_education_interest,alcohol_consumption,smoking,other_addictions,internship_payment_status,PC1,PC2,PC3,PC4,PC5
1,2,28,0,230,151,1,1,1,3,153,0,4,2,4,1,1,0,1,2,2,1,0,2,2,1,1,1,3,3,3,0,0,3,4,3,3,0,829,3,0,1,0,46,1,0,0,0,10,2.485097932406003,-0.5210134350109688,-1.9921935997877436,1.1824034451392342,-1.9747426713629896
1,2,10,1,97,47,84,1,1,3,190,3,3,2,3,0,2,1,1,1,0,1,3,3,0,1,1,1,2,2,2,0,1,2,3,1,2,0,317,3,0,1,0,46,1,0,0,0,10,-0.7102806614870365,-0.8528648909776437,-2.4750841954929577,2.275962781257509,-1.6386448706627417
1,2,221,1,84,1,1,0,1,3,33,3,0,2,3,2,1,0,1,1,2,1,3,2,0,0,1,0,2,2,1,1,1,2,1,1,2,0,355,3,0,2,0,46,1,0,0,0,10,-1.5670255339090133,1.5578487955663864,-0.8355355642776392,1.253684897244065,-0.41469716062838097
0,2,381,1,191,383,197,0,1,1,86,0,3,2,0,0,1,0,1,1,2,1,3,2,0,1,1,0,2,2,2,1,1,2,2,1,3,0,157,4,0,2,0,46,1,0,0,0,10,-1.187671579237755,0.634650036922809,0.20377508528041882,-1.2014534602313178,1.0522691636448664
1,2,13,1,98,75,197,1,1,1,185,3,2,0,2,0,2,1,1,3,1,1,2,3,1,1,0,0,3,3,3,0,1,4,4,4,4,1,242,4,0,1,0,46,1,0,0,0,67,3.5783210057445305,-1.5278924380023038,-1.537865452085567,0.9353755535983018,-1.5825798898430425
0,2,326,1,117,378,207,0,1,0,171,3,3,2,3,0,1,0,1,1,2,1,3,3,0,1,1,1,1,1,1,1,1,2,1,2,2,1,572,2,0,2,0,46,1,0,0,0,62,-2.9252947995454837,-0.8210159553081989,0.2044787807751003,-0.5942108322381828,0.11807674996604484
1,2,28,1,227,284,320,0,0,0,133,0,4,2,4,0,1,1,1,1,0,1,3,2,2,1,1,1,2,2,2,0,0,2,2,2,2,0,550,4,0,2,0,46,1,0,0,0,62,-0.8660799417184902,-1.342184799043683,-0.32912271376217633,-0.9408039366549408,-0.07092075921654618
1,2,9,1,79,78,144,0,1,3,190,3,4,2,4,3,2,1,1,1,1,1,3,2,2,1,0,1,3,3,3,0,0,3,3,3,3,1,614,3,0,2,0,46,1,0,0,0,62,1.523682183932883,-2.5518852907979097,-1.4913878105457294,1.0293967226659873,-1.097669304538764
1,2,167,1,135,178,144,1,1,1,185,3,4,4,0,0,1,1,0,4,2,1,3,3,0,1,1,1,4,4,4,1,1,1,2,2,3,0,563,4,0,1,0,46,1,0,0,0,10,1.5702439375020547,-0.19702858683310348,-1.5981219091943497,1.5983160207052167,1.4922342537841133
1,2,442,1,154,447,362,0,1,3,150,3,4,4,4,0,2,1,1,1,0,0,2,3,2,1,1,0,2,3,2,1,1,2,3,4,4,0,402,3,1,2,0,46,1,0,0,0,10,0.5015985459712358,-1.4001195040232286,-0.007634359475073353,0.6945699171983555,2.118725028251576
1,2,9,0,145,291,41,1,1,0,199,3,0,2,4,0,1,1,0,1,0,1,3,2,0,0,1,0,2,1,1,1,1,2,2,1,1,0,117,3,0,2,0,46,1,0,0,0,10,-1.5249778539593277,1.4513990745553595,-0.6986469343298973,2.2132582845212747,-0.13418900196112513
1,2,298,0,264,291,195,0,0,1,90,3,3,2,3,2,1,1,1,1,2,1,3,3,3,1,1,1,1,1,2,1,1,2,1,2,2,1,516,5,0,2,0,46,1,0,0,0,10,-2.567073088599297,-0.089818988451075,0.34322345225402723,0.5108336222251221,1.6016288567410584
0,2,406,1,155,116,84,0,0,1,100,3,3,2,0,2,1,1,1,1,2,0,3,1,0,1,1,1,2,1,1,0,1,2,1,1,2,0,655,2,0,2,0,46,1,0,0,0,10,-2.4412593128970963,2.347782602600627,-0.24226501282360585,-1.2979504014468692,-0.3282130711140185
1,2,113,1,62,89,40,1,1,1,186,3,3,0,4,3,1,1,1,1,1,1,3,1,2,0,1,1,3,3,2,0,0,3,3,4,3,0,192,3,0,1,0,46,1,0,0,0,10,2.3171592799601197,0.3669227965601702,-1.8593595383744235,1.6777708692107343,-2.277894997576653
1,2,10,1,107,5,247,0,1,3,186,0,3,2,0,0,2,0,1,1,2,1,3,3,0,1,0,0,3,2,3,1,0,3,3,2,3,1,264,2,0,2,0,46,0,0,0,0,10,1.2867524114727547,-0.635906357325561,-0.7198667492190436,1.1333250777595458,-0.22505665544683925
1,2,125,1,119,122,215,0,1,1,190,3,4,2,0,1,1,1,1,1,2,1,3,3,0,0,1,1,2,1,1,0,1,3,3,1,2,1,8,4,0,2,1,60,1,0,0,0,62,-1.3022774963607975,-1.0369123790353036,-0.018585280259396226,0.7657431122172552,-0.2958920552725657
0,2,375,0,213,122,363,0,0,3,186,3,3,2,0,2,1,0,1,3,2,0,3,3,0,1,1,0,1,1,1,1,1,1,2,2,2,0,744,5,0,2,0,69,1,0,0,0,10,-2.3701409095423753,1.945441940832374,0.47594799956497996,-1.194234227788293,1.7079868843336483
0,2,250,1,83,39,108,1,1,0,174,0,0,2,0,1,1,1,1,1,2,0,0,2,0,1,1,1,2,3,3,0,0,3,2,1,2,0,143,1,0,2,0,46,1,0,0,0,10,0.40322167822388555,2.4839833070611084,-1.5662536362152875,-0.19027954835565739,-2.0690682449431885
1,2,214,0,264,216,62,0,1,1,29,3,4,2,2,2,0,1,0,4,2,1,3,3,2,0,1,0,4,3,2,0,0,3,2,3,4,0,409,5,0,0,0,46,0,0,0,0,10,2.972222509045915,0.9112400737758011,0.6973777822551956,0.23522153254961298,-0.2464360002472906
1,2,161,0,199,423,265,0,0,3,199,3,0,2,0,2,1,1,1,1,2,1,1,3,3,1,0,0,3,2,2,1,1,1,1,1,1,1,114,5,0,2,0,46,1,0,0,0,10,-1.8785380638736728,1.000830417806256,0.5678392223078637,1.532937723371821,3.08556697887983
1,2,14,0,264,157,134,0,1,1,190,0,4,2,2,2,1,1,1,1,2,1,3,3,0,1,1,1,2,2,2,0,0,3,2,1,2,0,828,4,0,2,0,67,1,0,0,0,50,-0.7933533295535343,-0.8412817677148922,-0.8353344570608716,-0.047831017620485146,-0.5475575847610572
1,2,28,1,114,141,84,0,1,1,204,3,0,0,0,0,1,1,1,4,2,1,3,3,2,0,1,1,2,3,2,0,1,3,2,2,5,1,266,5,0,2,0,46,1,0,0,0,50,0.9778686935151504,-0.7166301933054187,-0.7479896297075039,1.041404627732046,-0.37584628901106365
1,2,9,1,83,41,89,0,1,1,116,3,2,0,2,0,1,1,1,5,0,1,2,2,0,0,0,0,3,3,3,0,1,3,3,2,3,0,282,2,0,1,0,46,1,0,0,0,50,2.875857712104165,0.4356625839002737,-1.1789637694222905,0.7251788653849415,-0.88509377162059
1,2,196,1,51,222,4,0,0,1,15,3,3,2,4,4,1,1,1,3,1,0,3,2,2,0,0,0,4,3,2,1,1,3,3,1,4,1,507,4,0,2,1,46,1,0,0,0,6,1.7102217635120418,0.932117289905032,-0.19880063778346757,1.2886822647952068,1.5864478828125976
0,2,10,0,270,110,244,0,1,3,150,3,3,2,0,0,2,1,1,2,2,0,3,0,0,0,1,0,2,3,1,0,0,3,2,2,2,0,709,3,0,1,0,18,1,0,0,0,26,0.05600268130732671,0.9163073791430829,0.6043654277379417,-1.7889236901312933,-1.2150276129897155
0,2,9,1,127,68,40,0,1,0,139,0,4,2,4,0,1,1,1,4,0,1,3,0,2,0,1,1,3,3,2,0,1,3,2,3,4,1,542,2,0,1,0,46,1,0,0,0,1,1.8242033523824706,-1.1280234852185138,-1.1537655652901733,0.07043983007733116,-1.5545312922216115
1,2,31,0,89,25,66,0,1,1,132,0,3,2,3,2,0,0,1,1,2,0,3,3,0,1,0,0,4,4,2,0,0,1,2,2,1,0,114,4,0,1,0,46,1,0,0,0,10,1.1417711397247547,2.3267578274272975,-1.1386691779371485,0.5396274050927155,-0.4188181615939108
0,2,137,0,310,190,138,0,1,2,199,3,0,2,0,2,1,1,1,4,0,1,0,2,2,0,1,1,2,1,1,0,1,2,5,4,4,1,382,2,0,1,0,46,1,0,0,0,10,1.0916085105494362,-0.7323431180562123,0.5629848783262166,-0.15389969001814605,-1.1559863117790001
1,2,88,1,247,66,230,0,1,0,186,3,4,2,4,3,2,1,1,4,2,1,3,3,0,1,1,1,3,3,4,0,0,4,3,3,3,1,415,3,0,2,0,46,1,0,0,0,10,2.3648140171189,-2.7741898971562295,-1.20884534863019,-0.195812416799214,-0.505203659087528
1,2,405,1,188,88,119,0,1,1,32,3,4,4,0,1,0,1,1,2,0,1,3,1,2,1,1,0,3,3,2,0,0,1,3,2,2,1,426,3,0,2,0,50,0,0,0,0,58,0.4054581131300655,-0.8746251605869739,0.22241392517383954,-0.5889575872433755,-0.5701517112014588
1,2,10,1,159,129,204,0,1,1,124,3,0,2,4,1,1,0,1,4,0,1,3,3,2,1,1,1,3,2,2,0,0,2,2,2,3,1,533,3,0,2,0,46,1,0,0,0,58,0.08348164375678249,-1.9698462570937798,-0.7801369434634784,-0.1112113135049951,-0.9077897126321238
1,2,17,1,169,83,1,1,1,3,124,3,2,4,0,3,2,1,1,5,0,1,3,2,2,1,1,1,4,3,3,0,1,2,3,4,3,1,568,5,0,2,0,46,0,0,0,0,58,2.2150376920104002,-2.8010082330326282,-1.450158099692317,1.3623832777446632,-0.08840823855292174
0,2,66,1,282,49,1,0,0,1,124,3,0,2,0,2,2,1,1,1,2,0,3,3,2,1,0,0,2,2,2,0,1,2,2,2,3,0,4,3,0,1,0,4,1,0,0,0,58,-0.20402906132325027,1.5754028283835055,0.14755784828616142,-0.8247902128853327,-1.06516539274354
0,2,16,1,159,1,266,0,1,1,119,3,4,0,2,0,0,1,1,1,0,1,3,3,1,1,0,0,4,2,2,1,1,2,4,3,4,0,146,3,0,2,0,46,1,0,0,0,10,1.4459557974001598,-0.701366803373197,-0.7924838253426287,-0.00021264105663191504,-0.13429538106414649
0,2,10,1,69,83,68,0,0,3,119,3,1,2,0,1,1,1,1,3,0,1,3,3,2,1,1,1,1,2,2,0,1,1,1,2,4,0,191,4,0,2,0,46,1,0,0,0,10,-1.5215383060668797,0.21155142290346465,-1.0500870062789038,0.8247226687495696,-0.09294409929556377
0,2,13,1,242,2,2,0,0,3,119,3,4,0,2,1,1,1,1,1,0,1,2,3,0,1,0,1,1,2,2,1,1,2,1,2,2,0,760,4,0,2,0,8,1,0,0,0,10,-1.8557286917206373,-0.07168304479712506,-1.176550934260777,1.219927871498645,-0.2549627157676411
1,2,9,1,189,0,210,0,1,3,122,3,2,4,4,1,1,1,1,1,2,1,2,3,0,1,1,1,1,3,3,1,1,2,2,1,4,0,20,5,0,2,0,46,1,0,0,0,10,-1.0525208926435061,-1.6231021399270307,-1.0567658524568235,1.2894739459380546,0.25805458592535147
1,2,10,1,210,0,210,0,0,1,122,0,3,3,0,3,1,1,1,2,2,0,3,0,0,1,1,0,3,3,2,1,1,1,1,2,2,0,469,2,0,2,0,46,1,0,0,0,10,-0.5773171561780841,1.4321150058806857,-0.17259184445485834,-0.6801016600005546,1.506439072639989
0,2,87,1,285,375,190,0,1,1,118,3,2,4,2,4,1,1,1,1,0,1,3,2,0,1,1,1,2,2,1,1,1,1,1,3,2,1,590,3,0,2,0,46,0,0,0,0,10,-2.4373263566156527,-2.31565238852958,1.0157051326376347,-0.19083943189402217,1.3136073238580392
0,2,79,1,254,376,186,0,1,1,114,3,2,2,2,0,2,1,0,1,2,0,3,3,0,1,1,1,2,2,2,0,1,2,1,2,3,1,141,5,0,2,0,46,1,0,0,0,10,-1.730828751850369,-0.9244934357592792,0.4304670121260969,-1.0875894904879382,0.3190662627976291
0,2,2,1,224,136,96,0,1,0,119,3,4,2,2,3,1,1,1,1,1,1,2,1,1,0,0,1,3,3,3,0,0,3,3,3,3,0,373,3,0,2,0,46,1,0,0,0,10,1.9120407694640993,-0.594876331490136,-0.5166775723581335,-0.4842614089559901,-1.2990588098328786
1,2,99,0,157,107,186,0,1,1,118,3,0,2,0,2,0,0,1,1,2,1,3,0,0,1,1,1,3,3,2,1,1,3,2,2,2,0,39,5,0,1,0,46,0,0,0,0,10,0.10453253863045157,1.4084243088944284,0.23043220771541767,0.0340235071984479,1.5500960196680065
0,2,26,0,208,422,329,0,0,1,124,3,0,2,0,2,1,0,1,1,2,1,3,0,0,1,0,0,5,2,5,0,1,1,1,2,2,1,196,5,0,2,0,46,1,0,0,0,10,0.16249990847127754,0.7020309217057152,1.0949589639900612,-2.22035647625653,2.584906137053516
0,2,9,1,152,1,1,0,1,3,123,3,2,3,2,3,1,1,1,1,2,1,2,2,0,1,1,0,2,2,2,1,1,1,2,1,3,0,737,5,0,2,0,46,1,0,0,0,10,-1.6977924978648327,-0.6860869372187712,-1.0857004833020627,1.2518293298205276,-0.02359718203080966
0,2,52,1,228,404,192,0,1,1,124,3,0,2,4,3,1,1,1,1,2,1,2,3,0,1,1,1,1,1,1,1,1,1,1,3,4,1,419,2,0,2,1,46,1,0,0,0,10,-2.832814559121715,-1.8514563601851823,1.163767038447371,0.23637545139656924,0.4562946803681667
1,2,76,1,144,112,116,0,1,1,124,3,0,2,3,0,0,1,1,1,2,1,3,1,0,1,1,1,3,3,1,0,1,3,1,1,1,1,97,3,0,2,0,46,1,0,0,0,10,-1.347642372745753,-0.3359227236422659,-0.8223781689573162,0.3954310540264969,-0.10535614337024521
1,2,106,0,85,275,349,1,1,1,124,3,0,2,3,2,1,1,1,2,2,0,3,2,2,0,0,1,3,3,2,0,1,2,3,2,2,0,438,2,0,1,1,46,1,0,0,0,10,1.0648615997722244,2.084835388970011,0.18076585701356923,0.4624818326477125,0.3402951249163127
1,2,29,1,103,218,68,0,1,1,119,3,3,0,3,1,1,1,1,1,0,1,2,1,2,1,1,1,2,1,2,0,1,3,2,2,2,0,833,5,0,0,0,6,0,0,0,0,10,-0.5549099646271101,-0.3531666073397624,-0.8874672964344261,1.8023988255240204,-0.6495686771660214
0,2,82,0,294,5,349,0,0,1,119,3,3,2,3,2,1,1,1,1,2,1,1,0,3,1,1,0,1,1,1,1,1,1,1,1,1,0,722,5,0,1,1,4,1,0,0,0,10,-3.3095790088812533,0.8591274298336933,1.0875460544485205,-0.141132675715375,0.4681006397116579
1,2,21,1,227,446,269,0,1,1,121,0,0,2,4,3,0,0,1,2,2,1,3,2,0,1,1,0,4,3,2,0,0,4,3,3,5,0,842,3,0,1,0,46,1,0,0,0,10,2.5678843191463443,-1.098670553188776,0.13328886541886603,-1.2997266912287402,0.19555452960892064
1,2,9,1,105,121,302,0,1,1,122,3,4,1,4,0,2,1,0,1,3,1,3,3,3,1,1,1,1,1,1,1,1,1,1,3,3,0,649,1,0,2,1,46,0,0,0,0,62,-2.1070676139137636,-0.9425412802671552,0.5495228197974655,1.1727604428728893,-0.07221709485226792
1,2,13,0,147,253,7,0,0,1,119,3,1,0,1,0,0,1,1,2,2,1,0,3,3,1,1,1,2,1,2,1,1,2,1,1,2,0,95,2,0,2,0,70,1,0,0,0,10,-1.7210444517570886,2.065127348974123,-0.6616559798036019,1.8054538218712652,1.2515639115293868
1,2,9,1,217,287,54,1,1,3,112,0,3,2,3,0,1,1,1,3,2,1,2,1,2,1,1,1,1,1,1,0,1,2,3,3,3,0,99,5,1,2,0,46,1,0,0,0,10,-0.503566368262816,-1.3843393838572207,-1.0390361328578612,1.9801020669794545,-0.6032730480253328
1,2,10,1,119,253,84,1,1,1,119,3,2,1,1,0,2,1,1,1,0,1,2,1,2,1,1,1,1,1,1,0,1,1,2,1,3,1,482,1,1,2,0,46,1,0,0,0,10,-2.216628299597821,-0.8749435114315649,-0.8396686619894027,2.110697112606762,-1.2264824109953316
1,2,49,1,162,357,159,0,0,1,118,3,2,2,2,1,1,1,1,1,0,1,3,0,0,1,1,1,2,2,2,1,1,1,2,1,2,0,610,3,0,2,1,46,1,0,0,0,10,-2.1953352392901424,-0.18876633257348374,0.07858244396180454,0.5532116321335339,2.160380305943301
1,2,15,0,135,1,1,1,0,3,124,3,3,2,0,0,1,0,1,1,0,0,3,0,2,1,1,0,3,3,2,1,1,2,3,2,3,1,803,4,0,2,0,46,0,0,0,0,62,0.4984737898548291,0.8439404735869867,-0.7308482887634165,0.564848774729369,0.1253326702652628
1,2,9,1,216,89,1,1,1,1,122,1,0,2,4,2,1,1,0,1,2,0,3,2,0,1,1,1,1,1,1,0,1,1,5,1,5,0,305,5,0,1,0,46,1,0,0,0,28,-0.4907312162425146,0.3814326326169325,-0.7835126566403825,0.7279167235044278,-2.3115582087871243
0,2,0,1,304,111,229,0,1,3,122,3,0,0,0,0,2,0,1,1,0,1,3,1,0,1,0,1,2,2,1,0,1,3,3,2,3,1,611,4,0,1,0,93,1,0,0,0,28,-0.5895851100729742,-1.3172249642120288,-0.05843353615838583,-1.460661853273124,-0.9499487719305649
1,2,47,1,240,203,180,0,0,1,121,3,0,2,0,3,1,1,1,5,0,1,2,3,0,1,1,1,2,2,2,1,1,1,3,1,1,0,346,4,0,2,0,86,1,0,0,0,10,-1.163852231950304,-0.03627728296866833,-0.5522189381348553,0.5896516145591176,2.6100416047529658
1,2,13,0,181,203,179,0,0,1,122,3,0,2,0,2,0,1,1,1,2,0,3,2,3,0,0,0,4,4,1,1,1,1,1,1,1,0,804,3,0,2,0,86,1,0,0,0,62,-0.4668157986387683,2.9873321307007963,0.5108657631650702,-0.15853761810647093,2.5873867957272267
0,2,63,1,273,211,228,0,1,3,121,3,2,2,0,0,1,1,1,1,2,1,3,2,0,1,1,1,2,1,1,0,0,2,1,1,2,0,156,5,0,2,0,46,1,0,0,0,62,-2.64788032346961,-1.029872380114298,0.2428603786120617,-1.2846513261275045,-0.8597380140032265
0,2,132,1,135,67,349,1,1,1,124,0,2,2,2,3,1,1,1,5,0,1,3,1,0,0,1,1,3,2,1,0,1,2,2,2,1,0,590,2,1,2,0,46,1,0,0,0,60,0.11915232080658436,-0.26321643091464636,-0.4660885030001513,-0.5349940564333302,-0.30900453548056495
0,2,116,1,224,430,66,0,0,1,118,0,4,2,4,0,1,0,0,1,2,0,3,3,0,1,1,1,2,2,1,1,1,1,1,1,2,1,600,1,0,2,0,46,1,0,0,0,10,-2.6514089262544895,0.5888608522238901,0.2965683644524621,-0.7562100756658122,1.0612219833120466
0,2,12,1,180,130,135,1,1,1,122,0,4,2,2,0,0,1,1,1,0,1,3,2,2,0,1,1,3,2,2,0,1,2,2,2,3,0,676,2,0,2,0,46,0,0,0,0,10,0.21058383374831197,-0.26372439125020664,-0.8871250396805099,0.4284845537527179,-1.5024026142030875
0,2,18,1,297,184,224,0,1,3,118,3,2,0,2,0,1,1,1,1,0,1,3,3,0,1,1,1,3,4,2,0,0,2,2,2,2,1,149,3,0,2,0,46,1,0,0,0,10,-0.36308293981447504,-2.086734117171473,-0.39419324550698104,-1.0299702486644566,-0.4937595859189618
0,2,31,0,261,184,214,0,1,3,119,3,2,2,4,2,1,1,1,1,2,1,3,2,0,1,1,1,3,3,2,1,1,2,2,3,3,1,389,4,0,1,1,10,0,0,0,0,10,-0.4180558151308903,-1.7708189379185217,1.0451439205444202,0.11126028689829896,0.9528179399101901
0,2,116,1,204,394,82,0,1,1,124,3,4,2,2,4,1,1,1,1,1,1,2,1,0,1,1,1,2,2,2,1,1,1,2,3,3,1,688,3,0,2,0,46,1,0,0,0,10,-1.483362386298506,-1.911704122803023,0.16250232547082316,0.0003498529519571833,0.8811112664879743
1,2,9,1,150,394,82,0,0,1,123,0,3,2,3,0,0,1,1,1,2,0,3,3,1,1,1,1,2,1,1,1,1,2,2,2,3,1,360,2,0,2,0,46,0,0,0,0,10,-1.5556502653938549,0.1213671891778653,0.2723336987605733,0.885044965986381,1.3331342862512903
1,2,106,0,43,150,3,1,1,3,119,3,2,2,2,0,2,1,0,5,2,0,2,2,2,1,1,0,3,4,4,0,0,4,4,4,3,0,291,4,0,0,0,46,0,0,0,0,10,4.905704090881451,1.439908709958678,-1.4159499076483164,1.4584337052232779,-0.6314779834273483
1,2,92,1,298,214,124,0,1,1,119,3,4,2,4,3,2,1,1,3,3,1,3,3,0,1,1,0,4,3,5,1,0,4,3,3,5,1,620,2,0,2,1,46,1,0,0,0,10,3.1377164857528155,-2.9467106457392815,-0.29208046998352805,0.03521491867239259,0.7082273845813354
1,2,17,1,94,450,365,0,1,3,119,3,3,0,0,0,1,1,1,1,2,0,0,3,0,1,0,0,1,1,1,1,1,1,1,1,1,0,754,5,0,2,0,46,1,0,0,0,10,-3.129595823225925,0.9062955505656611,0.2262762672895145,1.2738378873040834,1.8838866928406917
1,2,116,1,121,136,233,0,1,1,124,0,0,2,0,1,0,0,1,1,2,1,3,2,2,1,1,1,1,1,1,0,1,1,3,2,2,0,233,3,0,2,0,46,1,0,0,0,10,-1.802484992602343,0.8531134599592145,-0.37967253755615177,0.13345279593011325,-0.2454629656160777
1,2,23,0,245,1,151,0,1,3,122,3,0,2,4,1,1,1,1,5,0,1,2,0,0,1,1,1,4,3,4,1,1,4,3,3,3,1,622,4,0,1,0,46,0,0,0,0,10,2.713692124738208,-1.6887900268744718,-0.655267275495603,0.44456269625541267,1.1502926382794996
1,2,9,1,69,39,49,0,1,3,119,3,3,2,0,1,2,1,1,1,2,1,3,3,0,1,0,0,3,1,1,0,1,3,1,1,3,0,478,3,0,0,0,46,1,0,0,0,10,-0.5449626836188065,0.6692858275415718,-1.2838230669622543,1.9689890745812195,-1.2680473410545041
1,2,110,1,26,39,49,1,1,3,119,3,0,2,4,1,2,1,1,3,0,1,3,3,2,1,1,0,3,3,3,0,0,3,4,3,4,1,590,1,0,1,0,46,0,0,0,0,10,3.0110155662072975,-1.1538597059182558,-1.8325169642769596,1.9978681399168967,-2.1865802251028597
1,2,9,1,117,83,51,1,1,3,118,3,4,2,2,0,2,1,1,1,1,1,3,2,2,1,1,1,2,3,1,0,1,2,2,2,3,1,770,3,0,2,0,46,1,0,0,0,10,-0.8169099404961514,-1.7563286846612944,-1.9408141210204295,1.8468346015727168,-1.6838214039697355
0,2,125,1,157,201,40,1,1,1,124,3,0,2,0,1,1,0,1,1,2,1,3,1,2,1,1,1,1,1,1,0,1,1,1,1,1,1,36,3,0,1,0,46,1,0,0,0,10,-3.070647715277674,0.9018972594685009,-0.4515264545600794,0.45352398066369726,-1.5352018962274125
2,0,420,0,310,129,303,0,1,0,206,3,1,0,1,0,0,0,0,5,2,1,3,3,1,0,0,0,5,5,5,0,0,5,5,5,5,1,292,1,0,1,0,46,0,1,1,1,10,11.074630003916168,-0.2802640524260753,15.931631761292193,5.3010812996701695,-3.2869573188281183
0,2,81,1,273,1,241,0,1,1,156,3,2,2,2,1,1,1,0,5,3,1,2,1,1,1,1,1,4,5,4,1,1,3,4,4,5,0,44,4,0,2,0,46,1,0,0,0,10,4.078141225511988,-1.3603220034606107,-0.5541203458913455,-1.2347788507025856,1.1435034995002
0,2,9,1,71,312,241,0,1,3,124,3,0,0,3,3,2,0,1,1,2,1,3,3,2,1,1,0,2,2,1,1,0,2,1,1,2,0,551,5,0,0,0,46,1,0,0,0,10,-1.7208407450676009,0.38133184719720736,-0.25579615667714756,0.7216692810315144,0.35006907585601404
0,2,9,0,309,129,176,0,1,1,120,3,0,2,4,2,1,1,1,1,2,1,3,3,0,1,1,0,3,3,1,0,1,1,2,1,2,1,640,2,0,2,0,46,1,0,0,0,26,-1.5261953365364809,-1.0663540422334452,0.35132023698939185,-1.1500649430364438,-0.5356361512317139
0,2,46,0,323,139,215,0,1,3,121,3,4,2,4,2,1,1,1,1,2,1,3,1,0,1,1,0,4,4,2,0,1,1,2,2,3,0,579,2,0,2,0,46,0,0,0,0,26,0.24470956576994576,-1.2910355360193815,0.5051220742118495,-1.5784809100047867,-0.07363061339283249
1,2,9,1,131,119,61,0,1,1,118,3,0,2,4,2,1,0,1,1,2,1,3,3,0,1,1,1,3,2,2,0,1,2,3,1,3,0,704,2,0,2,0,46,1,0,0,0,26,-0.47660781732562485,-0.5625848347320204,-1.281143119524677,0.3664323414702515,-0.6900865288253287
1,2,3,1,273,119,268,0,1,3,119,3,0,2,0,1,1,0,1,1,0,1,3,0,0,1,0,1,2,2,1,1,1,3,2,1,2,1,421,2,0,2,0,46,1,0,0,0,10,-1.5541297978470368,-0.7514330238836306,0.10724085829493353,-0.1732220681289963,0.5433831838846905
0,2,9,0,274,73,84,1,1,1,119,3,4,2,4,4,1,1,1,4,2,0,0,2,0,1,1,1,3,2,3,0,1,3,3,4,3,0,191,3,0,2,0,46,1,0,0,0,10,1.8336371254730959,-0.31882834424546475,-1.0252677883604568,-0.5422134141830578,-1.3642861988288213
1,2,105,1,113,122,1,1,1,1,119,0,0,2,0,0,1,1,1,2,2,1,3,0,1,1,1,1,3,3,2,0,1,2,3,1,1,0,703,4,0,1,0,6,1,0,0,0,10,0.22913732474649373,1.0806932059641714,-1.789345554326244,1.1140691359535568,-0.6898664531124317
0,2,106,1,179,204,183,0,1,1,149,0,0,0,4,1,1,1,1,1,0,1,2,3,2,1,1,1,2,1,1,0,1,3,2,3,4,1,134,5,0,0,1,46,1,0,0,0,10,-0.6016251613998872,-1.150061701220858,-0.07313030006352295,0.5518640789107614,-1.1454184408709942
0,2,455,1,291,1,248,0,1,3,123,3,0,2,0,2,0,1,1,1,2,1,3,3,0,1,0,0,2,2,1,0,1,1,2,2,2,0,190,3,0,2,0,46,1,0,0,0,61,-1.3892277508414872,0.7594454364327867,0.519681364155753,-1.4570112121726722,-0.8224944539272999
1,2,85,1,302,318,135,0,1,1,124,3,4,2,4,3,2,1,0,5,0,1,2,2,2,1,1,1,3,4,4,1,1,4,3,2,3,0,590,4,0,2,0,46,1,0,0,0,10,2.331584667797268,-2.340282867406457,-1.0663019440196293,0.4516363140010995,2.143378974067823
0,2,133,0,169,307,116,0,0,1,119,3,3,0,3,2,1,1,0,2,2,0,0,3,0,1,1,1,3,3,2,0,1,1,3,3,4,0,593,3,0,2,0,47,1,0,0,0,10,0.5354094173450441,1.3803735578096845,0.08022313891515194,-0.9649096039432359,0.43698689279425246
0,2,111,1,336,242,103,1,1,1,118,0,2,4,2,4,1,1,1,1,0,1,2,2,0,1,1,1,1,1,1,0,0,3,3,3,5,0,481,3,0,2,0,1,0,0,0,0,10,-0.12992393443458394,-1.6296048014662965,0.19783118865704236,-0.33519467498613487,-2.800869226173893
0,2,106,1,254,56,349,1,1,3,124,3,0,0,0,3,1,0,1,5,0,1,3,3,2,1,1,1,3,2,4,0,0,1,2,1,5,0,456,5,0,2,0,46,1,0,0,0,26,0.7115634753305613,-0.6856005646023638,-0.778893168716161,-1.0433019892880588,-0.8707352149368434
0,2,134,1,262,412,230,0,1,1,119,0,2,3,2,0,1,0,1,1,0,1,1,1,0,1,1,1,2,2,1,1,1,1,2,1,3,0,606,3,0,2,0,44,1,0,0,0,10,-2.2157936425894573,-0.811214428933203,0.2105174969144305,-0.9521309859921439,0.6029741840527487
0,2,87,0,181,281,225,0,1,0,119,3,3,2,3,0,2,1,1,1,0,1,2,3,0,1,1,0,2,2,1,1,1,2,1,2,4,1,777,3,0,2,1,46,1,0,0,0,10,-1.7933561050585343,-1.464172679315982,0.5035597445814599,0.1599036436338829,0.24284363401092238
